date,latitude,longitude,country,state,state_code,english_term,chinese_term,search_term_display,,English Search_Count,Chinese Search_Count,location,geo_code,year,language_code
11/24/2024,22.3193,114.1694,Hong Kong,Hong Kong,HK,Where to fish,哪裡釣魚,Where to fish,,0,0,Hong Kong,HK,2024,bilingual
12/1/2024,22.3193,114.1694,Hong Kong,Hong Kong,HK,Where to fish,哪裡釣魚,Where to fish,,0,0,Hong Kong,HK,2024,bilingual
12/8/2024,22.3193,114.1694,Hong Kong,Hong Kong,HK,Where to fish,哪裡釣魚,Where to fish,,0,0,Hong Kong,HK,2024,bilingual
12/15/2024,22.3193,114.1694,Hong Kong,Hong Kong,HK,Where to fish,哪裡釣魚,Where to fish,,0,0,Hong Kong,HK,2024,bilingual
12/22/2024,22.3193,114.1694,Hong Kong,Hong Kong,HK,Where to fish,哪裡釣魚,Where to fish,,0,0,Hong Kong,HK,2024,bilingual
12/29/2024,22.3193,114.1694,Hong Kong,Hong Kong,HK,Where to fish,哪裡釣魚,Where to fish,,0,0,Hong Kong,HK,2024,bilingual
1/7/2024,22.1987,113.5439,Macau,Macau,MO,Bass Fishing,鱸魚釣魚,Bass Fishing,,0,0,Macau,MO,2024,bilingual
1/14/2024,22.1987,113.5439,Macau,Macau,MO,Bass Fishing,鱸魚釣魚,Bass Fishing,,0,0,Macau,MO,2024,bilingual
1/21/2024,22.1987,113.5439,Macau,Macau,MO,Bass Fishing,鱸魚釣魚,Bass Fishing,,0,0,Macau,MO,2024,bilingual
1/28/2024,22.1987,113.5439,Macau,Macau,MO,Bass Fishing,鱸魚釣魚,Bass Fishing,,0,0,Macau,MO,2024,bilingual
2/4/2024,22.1987,113.5439,Macau,Macau,MO,Bass Fishing,鱸魚釣魚,Bass Fishing,,0,0,Macau,MO,2024,bilingual
2/11/2024,22.1987,113.5439,Macau,Macau,MO,Bass Fishing,鱸魚釣魚,Bass Fishing,,0,0,Macau,MO,2024,bilingual
2/18/2024,22.1987,113.5439,Macau,Macau,MO,Bass Fishing,鱸魚釣魚,Bass Fishing,,0,0,Macau,MO,2024,bilingual
2/25/2024,22.1987,113.5439,Macau,Macau,MO,Bass Fishing,鱸魚釣魚,Bass Fishing,,0,0,Macau,MO,2024,bilingual
3/3/2024,22.1987,113.5439,Macau,Macau,MO,Bass Fishing,鱸魚釣魚,Bass Fishing,,0,0,Macau,MO,2024,bilingual
3/10/2024,22.1987,113.5439,Macau,Macau,MO,Bass Fishing,鱸魚釣魚,Bass Fishing,,0,0,Macau,MO,2024,bilingual
3/17/2024,22.1987,113.5439,Macau,Macau,MO,Bass Fishing,鱸魚釣魚,Bass Fishing,,0,0,Macau,MO,2024,bilingual
3/24/2024,22.1987,113.5439,Macau,Macau,MO,Bass Fishing,鱸魚釣魚,Bass Fishing,,0,0,Macau,MO,2024,bilingual
3/31/2024,22.1987,113.5439,Macau,Macau,MO,Bass Fishing,鱸魚釣魚,Bass Fishing,,0,0,Macau,MO,2024,bilingual
4/7/2024,22.1987,113.5439,Macau,Macau,MO,Bass Fishing,鱸魚釣魚,Bass Fishing,,0,0,Macau,MO,2024,bilingual
4/14/2024,22.1987,113.5439,Macau,Macau,MO,Bass Fishing,鱸魚釣魚,Bass Fishing,,0,0,Macau,MO,2024,bilingual
4/21/2024,22.1987,113.5439,Macau,Macau,MO,Bass Fishing,鱸魚釣魚,Bass Fishing,,0,0,Macau,MO,2024,bilingual
4/28/2024,22.1987,113.5439,Macau,Macau,MO,Bass Fishing,鱸魚釣魚,Bass Fishing,,0,0,Macau,MO,2024,bilingual
5/5/2024,22.1987,113.5439,Macau,Macau,MO,Bass Fishing,鱸魚釣魚,Bass Fishing,,0,0,Macau,MO,2024,bilingual
5/12/2024,22.1987,113.5439,Macau,Macau,MO,Bass Fishing,鱸魚釣魚,Bass Fishing,,0,0,Macau,MO,2024,bilingual
5/19/2024,22.1987,113.5439,Macau,Macau,MO,Bass Fishing,鱸魚釣魚,Bass Fishing,,0,0,Macau,MO,2024,bilingual
5/26/2024,22.1987,113.5439,Macau,Macau,MO,Bass Fishing,鱸魚釣魚,Bass Fishing,,0,0,Macau,MO,2024,bilingual
6/2/2024,22.1987,113.5439,Macau,Macau,MO,Bass Fishing,鱸魚釣魚,Bass Fishing,,0,0,Macau,MO,2024,bilingual
6/9/2024,22.1987,113.5439,Macau,Macau,MO,Bass Fishing,鱸魚釣魚,Bass Fishing,,0,0,Macau,MO,2024,bilingual
6/16/2024,22.1987,113.5439,Macau,Macau,MO,Bass Fishing,鱸魚釣魚,Bass Fishing,,0,0,Macau,MO,2024,bilingual
6/23/2024,22.1987,113.5439,Macau,Macau,MO,Bass Fishing,鱸魚釣魚,Bass Fishing,,0,0,Macau,MO,2024,bilingual
6/30/2024,22.1987,113.5439,Macau,Macau,MO,Bass Fishing,鱸魚釣魚,Bass Fishing,,0,0,Macau,MO,2024,bilingual
7/7/2024,22.1987,113.5439,Macau,Macau,MO,Bass Fishing,鱸魚釣魚,Bass Fishing,,0,0,Macau,MO,2024,bilingual
7/14/2024,22.1987,113.5439,Macau,Macau,MO,Bass Fishing,鱸魚釣魚,Bass Fishing,,0,0,Macau,MO,2024,bilingual
7/21/2024,22.1987,113.5439,Macau,Macau,MO,Bass Fishing,鱸魚釣魚,Bass Fishing,,0,0,Macau,MO,2024,bilingual
7/28/2024,22.1987,113.5439,Macau,Macau,MO,Bass Fishing,鱸魚釣魚,Bass Fishing,,0,0,Macau,MO,2024,bilingual
8/4/2024,22.1987,113.5439,Macau,Macau,MO,Bass Fishing,鱸魚釣魚,Bass Fishing,,0,0,Macau,MO,2024,bilingual
8/11/2024,22.1987,113.5439,Macau,Macau,MO,Bass Fishing,鱸魚釣魚,Bass Fishing,,0,0,Macau,MO,2024,bilingual
8/18/2024,22.1987,113.5439,Macau,Macau,MO,Bass Fishing,鱸魚釣魚,Bass Fishing,,0,0,Macau,MO,2024,bilingual
8/25/2024,22.1987,113.5439,Macau,Macau,MO,Bass Fishing,鱸魚釣魚,Bass Fishing,,0,0,Macau,MO,2024,bilingual
9/1/2024,22.1987,113.5439,Macau,Macau,MO,Bass Fishing,鱸魚釣魚,Bass Fishing,,0,0,Macau,MO,2024,bilingual
9/8/2024,22.1987,113.5439,Macau,Macau,MO,Bass Fishing,鱸魚釣魚,Bass Fishing,,0,0,Macau,MO,2024,bilingual
9/15/2024,22.1987,113.5439,Macau,Macau,MO,Bass Fishing,鱸魚釣魚,Bass Fishing,,0,0,Macau,MO,2024,bilingual
9/22/2024,22.1987,113.5439,Macau,Macau,MO,Bass Fishing,鱸魚釣魚,Bass Fishing,,0,0,Macau,MO,2024,bilingual
9/29/2024,22.1987,113.5439,Macau,Macau,MO,Bass Fishing,鱸魚釣魚,Bass Fishing,,0,0,Macau,MO,2024,bilingual
10/6/2024,22.1987,113.5439,Macau,Macau,MO,Bass Fishing,鱸魚釣魚,Bass Fishing,,0,0,Macau,MO,2024,bilingual
10/13/2024,22.1987,113.5439,Macau,Macau,MO,Bass Fishing,鱸魚釣魚,Bass Fishing,,0,0,Macau,MO,2024,bilingual
10/20/2024,22.1987,113.5439,Macau,Macau,MO,Bass Fishing,鱸魚釣魚,Bass Fishing,,0,0,Macau,MO,2024,bilingual
10/27/2024,22.1987,113.5439,Macau,Macau,MO,Bass Fishing,鱸魚釣魚,Bass Fishing,,0,0,Macau,MO,2024,bilingual
11/3/2024,22.1987,113.5439,Macau,Macau,MO,Bass Fishing,鱸魚釣魚,Bass Fishing,,0,0,Macau,MO,2024,bilingual
11/10/2024,22.1987,113.5439,Macau,Macau,MO,Bass Fishing,鱸魚釣魚,Bass Fishing,,0,0,Macau,MO,2024,bilingual
11/17/2024,22.1987,113.5439,Macau,Macau,MO,Bass Fishing,鱸魚釣魚,Bass Fishing,,0,0,Macau,MO,2024,bilingual
11/24/2024,22.1987,113.5439,Macau,Macau,MO,Bass Fishing,鱸魚釣魚,Bass Fishing,,0,0,Macau,MO,2024,bilingual
12/1/2024,22.1987,113.5439,Macau,Macau,MO,Bass Fishing,鱸魚釣魚,Bass Fishing,,0,0,Macau,MO,2024,bilingual
12/8/2024,22.1987,113.5439,Macau,Macau,MO,Bass Fishing,鱸魚釣魚,Bass Fishing,,0,0,Macau,MO,2024,bilingual
12/15/2024,22.1987,113.5439,Macau,Macau,MO,Bass Fishing,鱸魚釣魚,Bass Fishing,,0,0,Macau,MO,2024,bilingual
12/22/2024,22.1987,113.5439,Macau,Macau,MO,Bass Fishing,鱸魚釣魚,Bass Fishing,,0,0,Macau,MO,2024,bilingual
12/29/2024,22.1987,113.5439,Macau,Macau,MO,Bass Fishing,鱸魚釣魚,Bass Fishing,,0,0,Macau,MO,2024,bilingual
12/31/2023,22.1987,113.5439,Macau,Macau,MO,Cleaning Fish,清洗魚,Cleaning Fish,,0,0,Macau,MO,2024,bilingual
1/7/2024,22.1987,113.5439,Macau,Macau,MO,Cleaning Fish,清洗魚,Cleaning Fish,,0,0,Macau,MO,2024,bilingual
1/14/2024,22.1987,113.5439,Macau,Macau,MO,Cleaning Fish,清洗魚,Cleaning Fish,,0,0,Macau,MO,2024,bilingual
1/21/2024,22.1987,113.5439,Macau,Macau,MO,Cleaning Fish,清洗魚,Cleaning Fish,,0,0,Macau,MO,2024,bilingual
1/28/2024,22.1987,113.5439,Macau,Macau,MO,Cleaning Fish,清洗魚,Cleaning Fish,,0,0,Macau,MO,2024,bilingual
2/4/2024,22.1987,113.5439,Macau,Macau,MO,Cleaning Fish,清洗魚,Cleaning Fish,,0,0,Macau,MO,2024,bilingual
2/11/2024,22.1987,113.5439,Macau,Macau,MO,Cleaning Fish,清洗魚,Cleaning Fish,,0,0,Macau,MO,2024,bilingual
2/18/2024,22.1987,113.5439,Macau,Macau,MO,Cleaning Fish,清洗魚,Cleaning Fish,,0,0,Macau,MO,2024,bilingual
2/25/2024,22.1987,113.5439,Macau,Macau,MO,Cleaning Fish,清洗魚,Cleaning Fish,,0,0,Macau,MO,2024,bilingual
3/3/2024,22.1987,113.5439,Macau,Macau,MO,Cleaning Fish,清洗魚,Cleaning Fish,,0,0,Macau,MO,2024,bilingual
3/10/2024,22.1987,113.5439,Macau,Macau,MO,Cleaning Fish,清洗魚,Cleaning Fish,,0,0,Macau,MO,2024,bilingual
3/17/2024,22.1987,113.5439,Macau,Macau,MO,Cleaning Fish,清洗魚,Cleaning Fish,,0,0,Macau,MO,2024,bilingual
3/24/2024,22.1987,113.5439,Macau,Macau,MO,Cleaning Fish,清洗魚,Cleaning Fish,,0,0,Macau,MO,2024,bilingual
3/31/2024,22.1987,113.5439,Macau,Macau,MO,Cleaning Fish,清洗魚,Cleaning Fish,,0,0,Macau,MO,2024,bilingual
4/7/2024,22.1987,113.5439,Macau,Macau,MO,Cleaning Fish,清洗魚,Cleaning Fish,,0,0,Macau,MO,2024,bilingual
4/14/2024,22.1987,113.5439,Macau,Macau,MO,Cleaning Fish,清洗魚,Cleaning Fish,,0,0,Macau,MO,2024,bilingual
4/21/2024,22.1987,113.5439,Macau,Macau,MO,Cleaning Fish,清洗魚,Cleaning Fish,,0,0,Macau,MO,2024,bilingual
4/28/2024,22.1987,113.5439,Macau,Macau,MO,Cleaning Fish,清洗魚,Cleaning Fish,,0,0,Macau,MO,2024,bilingual
5/5/2024,22.1987,113.5439,Macau,Macau,MO,Cleaning Fish,清洗魚,Cleaning Fish,,0,0,Macau,MO,2024,bilingual
5/12/2024,22.1987,113.5439,Macau,Macau,MO,Cleaning Fish,清洗魚,Cleaning Fish,,0,0,Macau,MO,2024,bilingual
5/19/2024,22.1987,113.5439,Macau,Macau,MO,Cleaning Fish,清洗魚,Cleaning Fish,,0,0,Macau,MO,2024,bilingual
5/26/2024,22.1987,113.5439,Macau,Macau,MO,Cleaning Fish,清洗魚,Cleaning Fish,,0,0,Macau,MO,2024,bilingual
6/2/2024,22.1987,113.5439,Macau,Macau,MO,Cleaning Fish,清洗魚,Cleaning Fish,,0,0,Macau,MO,2024,bilingual
6/9/2024,22.1987,113.5439,Macau,Macau,MO,Cleaning Fish,清洗魚,Cleaning Fish,,0,0,Macau,MO,2024,bilingual
6/16/2024,22.1987,113.5439,Macau,Macau,MO,Cleaning Fish,清洗魚,Cleaning Fish,,0,0,Macau,MO,2024,bilingual
6/23/2024,22.1987,113.5439,Macau,Macau,MO,Cleaning Fish,清洗魚,Cleaning Fish,,0,0,Macau,MO,2024,bilingual
6/30/2024,22.1987,113.5439,Macau,Macau,MO,Cleaning Fish,清洗魚,Cleaning Fish,,0,0,Macau,MO,2024,bilingual
7/7/2024,22.1987,113.5439,Macau,Macau,MO,Cleaning Fish,清洗魚,Cleaning Fish,,0,0,Macau,MO,2024,bilingual
7/14/2024,22.1987,113.5439,Macau,Macau,MO,Cleaning Fish,清洗魚,Cleaning Fish,,0,0,Macau,MO,2024,bilingual
7/21/2024,22.1987,113.5439,Macau,Macau,MO,Cleaning Fish,清洗魚,Cleaning Fish,,0,0,Macau,MO,2024,bilingual
7/28/2024,22.1987,113.5439,Macau,Macau,MO,Cleaning Fish,清洗魚,Cleaning Fish,,0,0,Macau,MO,2024,bilingual
8/4/2024,22.1987,113.5439,Macau,Macau,MO,Cleaning Fish,清洗魚,Cleaning Fish,,0,0,Macau,MO,2024,bilingual
8/11/2024,22.1987,113.5439,Macau,Macau,MO,Cleaning Fish,清洗魚,Cleaning Fish,,0,0,Macau,MO,2024,bilingual
8/18/2024,22.1987,113.5439,Macau,Macau,MO,Cleaning Fish,清洗魚,Cleaning Fish,,0,0,Macau,MO,2024,bilingual
8/25/2024,22.1987,113.5439,Macau,Macau,MO,Cleaning Fish,清洗魚,Cleaning Fish,,0,0,Macau,MO,2024,bilingual
9/1/2024,22.1987,113.5439,Macau,Macau,MO,Cleaning Fish,清洗魚,Cleaning Fish,,0,0,Macau,MO,2024,bilingual
9/8/2024,22.1987,113.5439,Macau,Macau,MO,Cleaning Fish,清洗魚,Cleaning Fish,,0,0,Macau,MO,2024,bilingual
9/15/2024,22.1987,113.5439,Macau,Macau,MO,Cleaning Fish,清洗魚,Cleaning Fish,,0,0,Macau,MO,2024,bilingual
9/22/2024,22.1987,113.5439,Macau,Macau,MO,Cleaning Fish,清洗魚,Cleaning Fish,,0,0,Macau,MO,2024,bilingual
9/29/2024,22.1987,113.5439,Macau,Macau,MO,Cleaning Fish,清洗魚,Cleaning Fish,,0,0,Macau,MO,2024,bilingual
10/6/2024,22.1987,113.5439,Macau,Macau,MO,Cleaning Fish,清洗魚,Cleaning Fish,,0,0,Macau,MO,2024,bilingual
10/13/2024,22.1987,113.5439,Macau,Macau,MO,Cleaning Fish,清洗魚,Cleaning Fish,,0,0,Macau,MO,2024,bilingual
10/20/2024,22.1987,113.5439,Macau,Macau,MO,Cleaning Fish,清洗魚,Cleaning Fish,,0,0,Macau,MO,2024,bilingual
10/27/2024,22.1987,113.5439,Macau,Macau,MO,Cleaning Fish,清洗魚,Cleaning Fish,,0,0,Macau,MO,2024,bilingual
11/3/2024,22.1987,113.5439,Macau,Macau,MO,Cleaning Fish,清洗魚,Cleaning Fish,,0,0,Macau,MO,2024,bilingual
11/10/2024,22.1987,113.5439,Macau,Macau,MO,Cleaning Fish,清洗魚,Cleaning Fish,,0,100,Macau,MO,2024,bilingual
11/17/2024,22.1987,113.5439,Macau,Macau,MO,Cleaning Fish,清洗魚,Cleaning Fish,,0,0,Macau,MO,2024,bilingual
11/24/2024,22.1987,113.5439,Macau,Macau,MO,Cleaning Fish,清洗魚,Cleaning Fish,,0,0,Macau,MO,2024,bilingual
12/1/2024,22.1987,113.5439,Macau,Macau,MO,Cleaning Fish,清洗魚,Cleaning Fish,,0,0,Macau,MO,2024,bilingual
12/8/2024,22.1987,113.5439,Macau,Macau,MO,Cleaning Fish,清洗魚,Cleaning Fish,,0,0,Macau,MO,2024,bilingual
12/15/2024,22.1987,113.5439,Macau,Macau,MO,Cleaning Fish,清洗魚,Cleaning Fish,,0,0,Macau,MO,2024,bilingual
12/22/2024,22.1987,113.5439,Macau,Macau,MO,Cleaning Fish,清洗魚,Cleaning Fish,,0,0,Macau,MO,2024,bilingual
12/29/2024,22.1987,113.5439,Macau,Macau,MO,Cleaning Fish,清洗魚,Cleaning Fish,,0,0,Macau,MO,2024,bilingual
12/31/2023,22.1987,113.5439,Macau,Macau,MO,Cooking Fish,煮魚,Cooking Fish,,0,0,Macau,MO,2024,bilingual
1/7/2024,22.1987,113.5439,Macau,Macau,MO,Cooking Fish,煮魚,Cooking Fish,,0,0,Macau,MO,2024,bilingual
1/14/2024,22.1987,113.5439,Macau,Macau,MO,Cooking Fish,煮魚,Cooking Fish,,0,0,Macau,MO,2024,bilingual
1/21/2024,22.1987,113.5439,Macau,Macau,MO,Cooking Fish,煮魚,Cooking Fish,,0,0,Macau,MO,2024,bilingual
1/28/2024,22.1987,113.5439,Macau,Macau,MO,Cooking Fish,煮魚,Cooking Fish,,0,0,Macau,MO,2024,bilingual
2/4/2024,22.1987,113.5439,Macau,Macau,MO,Cooking Fish,煮魚,Cooking Fish,,0,0,Macau,MO,2024,bilingual
2/11/2024,22.1987,113.5439,Macau,Macau,MO,Cooking Fish,煮魚,Cooking Fish,,0,100,Macau,MO,2024,bilingual
2/18/2024,22.1987,113.5439,Macau,Macau,MO,Cooking Fish,煮魚,Cooking Fish,,0,0,Macau,MO,2024,bilingual
2/25/2024,22.1987,113.5439,Macau,Macau,MO,Cooking Fish,煮魚,Cooking Fish,,0,0,Macau,MO,2024,bilingual
3/3/2024,22.1987,113.5439,Macau,Macau,MO,Cooking Fish,煮魚,Cooking Fish,,0,0,Macau,MO,2024,bilingual
3/10/2024,22.1987,113.5439,Macau,Macau,MO,Cooking Fish,煮魚,Cooking Fish,,0,0,Macau,MO,2024,bilingual
3/17/2024,22.1987,113.5439,Macau,Macau,MO,Cooking Fish,煮魚,Cooking Fish,,0,0,Macau,MO,2024,bilingual
3/24/2024,22.1987,113.5439,Macau,Macau,MO,Cooking Fish,煮魚,Cooking Fish,,0,0,Macau,MO,2024,bilingual
3/31/2024,22.1987,113.5439,Macau,Macau,MO,Cooking Fish,煮魚,Cooking Fish,,0,0,Macau,MO,2024,bilingual
4/7/2024,22.1987,113.5439,Macau,Macau,MO,Cooking Fish,煮魚,Cooking Fish,,0,0,Macau,MO,2024,bilingual
4/14/2024,22.1987,113.5439,Macau,Macau,MO,Cooking Fish,煮魚,Cooking Fish,,0,0,Macau,MO,2024,bilingual
4/21/2024,22.1987,113.5439,Macau,Macau,MO,Cooking Fish,煮魚,Cooking Fish,,0,0,Macau,MO,2024,bilingual
4/28/2024,22.1987,113.5439,Macau,Macau,MO,Cooking Fish,煮魚,Cooking Fish,,0,0,Macau,MO,2024,bilingual
5/5/2024,22.1987,113.5439,Macau,Macau,MO,Cooking Fish,煮魚,Cooking Fish,,0,0,Macau,MO,2024,bilingual
5/12/2024,22.1987,113.5439,Macau,Macau,MO,Cooking Fish,煮魚,Cooking Fish,,0,0,Macau,MO,2024,bilingual
5/19/2024,22.1987,113.5439,Macau,Macau,MO,Cooking Fish,煮魚,Cooking Fish,,0,0,Macau,MO,2024,bilingual
5/26/2024,22.1987,113.5439,Macau,Macau,MO,Cooking Fish,煮魚,Cooking Fish,,0,0,Macau,MO,2024,bilingual
6/2/2024,22.1987,113.5439,Macau,Macau,MO,Cooking Fish,煮魚,Cooking Fish,,0,0,Macau,MO,2024,bilingual
6/9/2024,22.1987,113.5439,Macau,Macau,MO,Cooking Fish,煮魚,Cooking Fish,,0,0,Macau,MO,2024,bilingual
6/16/2024,22.1987,113.5439,Macau,Macau,MO,Cooking Fish,煮魚,Cooking Fish,,0,0,Macau,MO,2024,bilingual
6/23/2024,22.1987,113.5439,Macau,Macau,MO,Cooking Fish,煮魚,Cooking Fish,,0,0,Macau,MO,2024,bilingual
6/30/2024,22.1987,113.5439,Macau,Macau,MO,Cooking Fish,煮魚,Cooking Fish,,0,0,Macau,MO,2024,bilingual
7/7/2024,22.1987,113.5439,Macau,Macau,MO,Cooking Fish,煮魚,Cooking Fish,,0,0,Macau,MO,2024,bilingual
7/14/2024,22.1987,113.5439,Macau,Macau,MO,Cooking Fish,煮魚,Cooking Fish,,0,0,Macau,MO,2024,bilingual
7/21/2024,22.1987,113.5439,Macau,Macau,MO,Cooking Fish,煮魚,Cooking Fish,,0,0,Macau,MO,2024,bilingual
7/28/2024,22.1987,113.5439,Macau,Macau,MO,Cooking Fish,煮魚,Cooking Fish,,0,0,Macau,MO,2024,bilingual
8/4/2024,22.1987,113.5439,Macau,Macau,MO,Cooking Fish,煮魚,Cooking Fish,,0,0,Macau,MO,2024,bilingual
8/11/2024,22.1987,113.5439,Macau,Macau,MO,Cooking Fish,煮魚,Cooking Fish,,0,0,Macau,MO,2024,bilingual
8/18/2024,22.1987,113.5439,Macau,Macau,MO,Cooking Fish,煮魚,Cooking Fish,,0,0,Macau,MO,2024,bilingual
8/25/2024,22.1987,113.5439,Macau,Macau,MO,Cooking Fish,煮魚,Cooking Fish,,0,0,Macau,MO,2024,bilingual
9/1/2024,22.1987,113.5439,Macau,Macau,MO,Cooking Fish,煮魚,Cooking Fish,,0,0,Macau,MO,2024,bilingual
9/8/2024,22.1987,113.5439,Macau,Macau,MO,Cooking Fish,煮魚,Cooking Fish,,0,0,Macau,MO,2024,bilingual
9/15/2024,22.1987,113.5439,Macau,Macau,MO,Cooking Fish,煮魚,Cooking Fish,,0,0,Macau,MO,2024,bilingual
9/22/2024,22.1987,113.5439,Macau,Macau,MO,Cooking Fish,煮魚,Cooking Fish,,0,0,Macau,MO,2024,bilingual
9/29/2024,22.1987,113.5439,Macau,Macau,MO,Cooking Fish,煮魚,Cooking Fish,,0,0,Macau,MO,2024,bilingual
10/6/2024,22.1987,113.5439,Macau,Macau,MO,Cooking Fish,煮魚,Cooking Fish,,0,0,Macau,MO,2024,bilingual
10/13/2024,22.1987,113.5439,Macau,Macau,MO,Cooking Fish,煮魚,Cooking Fish,,0,0,Macau,MO,2024,bilingual
10/20/2024,22.1987,113.5439,Macau,Macau,MO,Cooking Fish,煮魚,Cooking Fish,,0,0,Macau,MO,2024,bilingual
10/27/2024,22.1987,113.5439,Macau,Macau,MO,Cooking Fish,煮魚,Cooking Fish,,0,0,Macau,MO,2024,bilingual
11/3/2024,22.1987,113.5439,Macau,Macau,MO,Cooking Fish,煮魚,Cooking Fish,,0,0,Macau,MO,2024,bilingual
11/10/2024,22.1987,113.5439,Macau,Macau,MO,Cooking Fish,煮魚,Cooking Fish,,0,0,Macau,MO,2024,bilingual
11/17/2024,22.1987,113.5439,Macau,Macau,MO,Cooking Fish,煮魚,Cooking Fish,,0,0,Macau,MO,2024,bilingual
11/24/2024,22.1987,113.5439,Macau,Macau,MO,Cooking Fish,煮魚,Cooking Fish,,0,0,Macau,MO,2024,bilingual
12/1/2024,22.1987,113.5439,Macau,Macau,MO,Cooking Fish,煮魚,Cooking Fish,,0,0,Macau,MO,2024,bilingual
12/8/2024,22.1987,113.5439,Macau,Macau,MO,Cooking Fish,煮魚,Cooking Fish,,0,0,Macau,MO,2024,bilingual
12/15/2024,22.1987,113.5439,Macau,Macau,MO,Cooking Fish,煮魚,Cooking Fish,,0,0,Macau,MO,2024,bilingual
12/22/2024,22.1987,113.5439,Macau,Macau,MO,Cooking Fish,煮魚,Cooking Fish,,0,0,Macau,MO,2024,bilingual
12/29/2024,22.1987,113.5439,Macau,Macau,MO,Cooking Fish,煮魚,Cooking Fish,,0,0,Macau,MO,2024,bilingual
12/31/2023,22.1987,113.5439,Macau,Macau,MO,Fishing,釣魚,Fishing,,0,0,Macau,MO,2024,bilingual
1/7/2024,22.1987,113.5439,Macau,Macau,MO,Fishing,釣魚,Fishing,,0,0,Macau,MO,2024,bilingual
1/14/2024,22.1987,113.5439,Macau,Macau,MO,Fishing,釣魚,Fishing,,0,0,Macau,MO,2024,bilingual
1/21/2024,22.1987,113.5439,Macau,Macau,MO,Fishing,釣魚,Fishing,,0,0,Macau,MO,2024,bilingual
1/28/2024,22.1987,113.5439,Macau,Macau,MO,Fishing,釣魚,Fishing,,0,0,Macau,MO,2024,bilingual
2/4/2024,22.1987,113.5439,Macau,Macau,MO,Fishing,釣魚,Fishing,,0,0,Macau,MO,2024,bilingual
2/11/2024,22.1987,113.5439,Macau,Macau,MO,Fishing,釣魚,Fishing,,0,0,Macau,MO,2024,bilingual
2/18/2024,22.1987,113.5439,Macau,Macau,MO,Fishing,釣魚,Fishing,,0,0,Macau,MO,2024,bilingual
2/25/2024,22.1987,113.5439,Macau,Macau,MO,Fishing,釣魚,Fishing,,0,0,Macau,MO,2024,bilingual
3/3/2024,22.1987,113.5439,Macau,Macau,MO,Fishing,釣魚,Fishing,,0,0,Macau,MO,2024,bilingual
3/10/2024,22.1987,113.5439,Macau,Macau,MO,Fishing,釣魚,Fishing,,0,0,Macau,MO,2024,bilingual
3/17/2024,22.1987,113.5439,Macau,Macau,MO,Fishing,釣魚,Fishing,,0,0,Macau,MO,2024,bilingual
3/24/2024,22.1987,113.5439,Macau,Macau,MO,Fishing,釣魚,Fishing,,0,0,Macau,MO,2024,bilingual
3/31/2024,22.1987,113.5439,Macau,Macau,MO,Fishing,釣魚,Fishing,,0,0,Macau,MO,2024,bilingual
4/7/2024,22.1987,113.5439,Macau,Macau,MO,Fishing,釣魚,Fishing,,0,0,Macau,MO,2024,bilingual
4/14/2024,22.1987,113.5439,Macau,Macau,MO,Fishing,釣魚,Fishing,,0,0,Macau,MO,2024,bilingual
4/21/2024,22.1987,113.5439,Macau,Macau,MO,Fishing,釣魚,Fishing,,0,100,Macau,MO,2024,bilingual
4/28/2024,22.1987,113.5439,Macau,Macau,MO,Fishing,釣魚,Fishing,,0,0,Macau,MO,2024,bilingual
5/5/2024,22.1987,113.5439,Macau,Macau,MO,Fishing,釣魚,Fishing,,0,90,Macau,MO,2024,bilingual
5/12/2024,22.1987,113.5439,Macau,Macau,MO,Fishing,釣魚,Fishing,,0,0,Macau,MO,2024,bilingual
5/19/2024,22.1987,113.5439,Macau,Macau,MO,Fishing,釣魚,Fishing,,0,0,Macau,MO,2024,bilingual
5/26/2024,22.1987,113.5439,Macau,Macau,MO,Fishing,釣魚,Fishing,,0,0,Macau,MO,2024,bilingual
6/2/2024,22.1987,113.5439,Macau,Macau,MO,Fishing,釣魚,Fishing,,0,0,Macau,MO,2024,bilingual
6/9/2024,22.1987,113.5439,Macau,Macau,MO,Fishing,釣魚,Fishing,,0,0,Macau,MO,2024,bilingual
6/16/2024,22.1987,113.5439,Macau,Macau,MO,Fishing,釣魚,Fishing,,0,0,Macau,MO,2024,bilingual
6/23/2024,22.1987,113.5439,Macau,Macau,MO,Fishing,釣魚,Fishing,,0,0,Macau,MO,2024,bilingual
6/30/2024,22.1987,113.5439,Macau,Macau,MO,Fishing,釣魚,Fishing,,0,0,Macau,MO,2024,bilingual
7/7/2024,22.1987,113.5439,Macau,Macau,MO,Fishing,釣魚,Fishing,,0,0,Macau,MO,2024,bilingual
7/14/2024,22.1987,113.5439,Macau,Macau,MO,Fishing,釣魚,Fishing,,0,0,Macau,MO,2024,bilingual
7/21/2024,22.1987,113.5439,Macau,Macau,MO,Fishing,釣魚,Fishing,,0,0,Macau,MO,2024,bilingual
7/28/2024,22.1987,113.5439,Macau,Macau,MO,Fishing,釣魚,Fishing,,0,0,Macau,MO,2024,bilingual
8/4/2024,22.1987,113.5439,Macau,Macau,MO,Fishing,釣魚,Fishing,,0,0,Macau,MO,2024,bilingual
8/11/2024,22.1987,113.5439,Macau,Macau,MO,Fishing,釣魚,Fishing,,0,0,Macau,MO,2024,bilingual
8/18/2024,22.1987,113.5439,Macau,Macau,MO,Fishing,釣魚,Fishing,,0,0,Macau,MO,2024,bilingual
